algorithm,algorithm_variant,alpha,avg_abs_error,avg_norm_abs_error,avg_relative_error,config_epsilon,dataset_name,deletions,domain_size,estimator_seed,family,final_f1_star,heavy_avg_norm_abs_error,heavy_avg_relative_error,heavy_query_count,hh_f1,hh_precision,hh_recall,insertions,logical_size,max_norm_abs_error,memory_usage_bytes,middle_avg_norm_abs_error,middle_avg_relative_error,middle_query_count,observed_final_f1,param_capacity_per_summary,seed,stream_length,stream_mode,support_size,tail_avg_norm_abs_error,tail_avg_relative_error,tail_query_count,validation,config_delta,param_depth,param_seed,param_width,param_capacity,zipf_s,average_transaction_size,distinct_items,occurrence_count,source_path,transaction_count
count_sketch,count_sketch__eps_0p05,8.0,25.92586159612396,0.0002592586159612396,14.642229301786438,0.05,kosarak__F1_100000__alpha_8p0__non_interleaved,350000,,20260429,kosarak,100000,0.000237,0.1551328007991226,100,0.55,0.55,0.55,450000,2000,0.00674,49456,0.000226,14.731666666666667,100,100000,,20260419,800000,non-interleaved,10939,0.0001821,18.21,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",0.01,5,20260429,400,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__eps_0p10,8.0,81.87603985739099,0.0008187603985739099,48.49231222321613,0.1,kosarak__F1_100000__alpha_8p0__non_interleaved,350000,,20260430,kosarak,100000,0.000718,0.5185193956017126,100,0.20000000000000004,0.2,0.2,450000,500,0.02649,19152,0.000777,52.125,100,100000,,20260419,800000,non-interleaved,10939,0.0007996,79.96,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",0.01,5,20260430,100,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__eps_0p01,8.0,25.13182192156504,0.0002513182192156504,4.59009970123501,0.01,kosarak__F1_100000__alpha_8p0__non_interleaved,350000,,20260431,kosarak,100000,0.0009937,0.9497203674169996,100,0.10000000000000002,0.1,0.1,450000,450,0.00708,90138,0.00022710000000000002,11.45,100,100000,,20260419,800000,non-interleaved,10939,0.0001502,15.02,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",,,,,450,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__eps_0p05,8.0,33.44638449584057,0.0003344638449584057,4.294083717917531,0.05,kosarak__F1_100000__alpha_8p0__non_interleaved,350000,,20260432,kosarak,100000,0.005995899999999999,3.312073660204721,100,0.26,0.26,0.26,450000,90,0.04132,21346,1.8100000000000003e-05,1.0,100,100000,,20260419,800000,non-interleaved,10939,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",,,,,90,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__eps_0p10,8.0,34.60188317030807,0.0003460188317030807,4.441233641425576,0.1,kosarak__F1_100000__alpha_8p0__non_interleaved,350000,,20260433,kosarak,100000,0.0096658,3.7690824094725817,100,0.17,0.17,0.17,450000,45,0.08717,11034,1.8100000000000003e-05,1.0,100,100000,,20260419,800000,non-interleaved,10939,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",,,,,45,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__eps_0p01,1.5,10.744884780096527,5.372442390048264e-05,0.9989154785500665,0.01,kosarak__F1_200000__alpha_1p5__non_interleaved,50000,,20260419,kosarak,200000,0.00205135,0.9353243609747862,100,0.29,0.29,0.29,250000,298,0.005285,14860,1.1350000000000001e-05,1.0,100,200000,149,20260419,300000,non-interleaved,14711,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__eps_0p05,1.5,12.416083203045341,6.20804160152267e-05,0.9999051107265053,0.05,kosarak__F1_200000__alpha_1p5__non_interleaved,50000,,20260420,kosarak,200000,0.0032765,0.9860408389762079,100,0.04,0.04,0.04,250000,58,0.030455,3780,1.1350000000000001e-05,1.0,100,200000,29,20260419,300000,non-interleaved,14711,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__eps_0p10,1.5,13.468968798857997,6.734484399428998e-05,0.9999852718139467,0.1,kosarak__F1_200000__alpha_1p5__non_interleaved,50000,,20260421,kosarak,200000,0.0040511,0.9987662602568205,100,0.03,0.03,0.03,250000,28,0.066045,2928,1.1350000000000001e-05,1.0,100,200000,14,20260419,300000,non-interleaved,14711,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__eps_0p01,1.5,1043.2533478349535,0.005216266739174766,573.0495638077373,0.01,kosarak__F1_200000__alpha_1p5__non_interleaved,50000,,20260422,kosarak,200000,0.0032184,2.697887220224177,100,0.29,0.29,0.29,250000,300,0.00527,35800,0.00525865,537.4183333333334,100,200000,150,20260419,300000,non-interleaved,14711,0.005265,1053.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__eps_0p05,1.5,6076.58303310448,0.030382915165522398,3315.3023306139885,0.05,kosarak__F1_200000__alpha_1p5__non_interleaved,50000,,20260423,kosarak,200000,0.02716835,20.004354206697627,100,0.04,0.04,0.04,250000,60,0.03044,8664,0.03043365,3109.4641666666666,100,200000,30,20260419,300000,non-interleaved,14711,0.030440000000000002,6088.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__eps_0p10,1.5,13196.530487390388,0.06598265243695194,7193.671190361696,0.1,kosarak__F1_200000__alpha_1p5__non_interleaved,50000,,20260424,kosarak,200000,0.0619987,44.539717412058444,100,0.03,0.03,0.03,250000,30,0.066045,4868,0.06603865,6747.108333333334,100,200000,15,20260419,300000,non-interleaved,14711,0.066045,13209.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__eps_0p01,1.5,346.93786962137176,0.0017346893481068589,190.78894739820123,0.01,kosarak__F1_200000__alpha_1p5__non_interleaved,50000,,20260425,kosarak,200000,0.0016073,1.120324323028742,100,0.54,0.54,0.54,250000,1360,0.00414,52676,0.00174235,178.78,100,200000,,20260419,300000,non-interleaved,14711,0.0017791999999999999,355.84,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",0.01,5,20260425,272,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__eps_0p05,1.5,2211.987288423629,0.011059936442118142,1208.3075351057628,0.05,kosarak__F1_200000__alpha_1p5__non_interleaved,50000,,20260426,kosarak,200000,0.0107854,7.468604572833368,100,0.15,0.15,0.15,250000,275,0.020855,12676,0.01104965,1119.6825,100,200000,,20260419,300000,non-interleaved,14711,0.011049999999999999,2210.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",0.01,5,20260426,55,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__eps_0p10,1.5,4676.592413839983,0.02338296206919992,2548.825673064731,0.1,kosarak__F1_200000__alpha_1p5__non_interleaved,50000,,20260427,kosarak,200000,0.02314535,15.915441633363706,100,0.10000000000000002,0.1,0.1,250000,140,0.03445,7596,0.0236858,2444.2341666666666,100,200000,,20260419,300000,non-interleaved,14711,0.023104649999999997,4620.93,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",0.01,5,20260427,28,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__eps_0p01,1.5,1.2124940520698797,6.062470260349399e-06,0.7583766136361334,0.01,kosarak__F1_200000__alpha_1p5__non_interleaved,50000,,20260428,kosarak,200000,5.05e-06,0.0030839545285919,100,0.99,0.99,0.99,250000,50000,0.000245,695828,5.9e-06,0.6141666666666666,100,200000,,20260419,300000,non-interleaved,14711,6.8e-06,1.36,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",0.01,5,20260428,10000,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__eps_0p05,1.5,49.4043912718374,0.000247021956359187,26.132365934084355,0.05,kosarak__F1_200000__alpha_1p5__non_interleaved,50000,,20260429,kosarak,200000,0.00023105,0.15716517167122057,100,0.49,0.49,0.49,250000,2000,0.006805,53660,0.0001966,19.35333333333333,100,200000,,20260419,300000,non-interleaved,14711,0.00017755,35.51,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",0.01,5,20260429,400,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__eps_0p10,1.5,163.29494935762355,0.0008164747467881178,89.53858133173553,0.1,kosarak__F1_200000__alpha_1p5__non_interleaved,50000,,20260430,kosarak,200000,0.0006636,0.4982559382576885,100,0.15,0.15,0.15,250000,500,0.043955,19912,0.0008201,80.30416666666667,100,200000,,20260419,300000,non-interleaved,14711,0.00084,168.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",0.01,5,20260430,100,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__eps_0p01,1.5,20.02929780436408,0.0001001464890218204,2.045924628968962,0.01,kosarak__F1_200000__alpha_1p5__non_interleaved,50000,,20260431,kosarak,200000,0.0020375000000000002,1.3713588652300883,100,0.11,0.11,0.11,250000,125,0.00803,24354,1.1350000000000001e-05,1.0,100,200000,,20260419,300000,non-interleaved,14711,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,125,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__eps_0p05,1.5,24.101692610971384,0.0001205084630548569,2.255521532234161,0.05,kosarak__F1_200000__alpha_1p5__non_interleaved,50000,,20260432,kosarak,200000,0.0035345,1.6863408869015566,100,0.07,0.07,0.07,250000,25,0.0467,5870,1.1350000000000001e-05,1.0,100,200000,,20260419,300000,non-interleaved,14711,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,25,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__eps_0p10,1.5,26.34518387601115,0.00013172591938005575,2.673034769930788,0.1,kosarak__F1_200000__alpha_1p5__non_interleaved,50000,,20260433,kosarak,200000,0.0049211,2.0653169089788928,100,0.05000000000000001,0.05,0.05,250000,13,0.096125,3406,1.1350000000000001e-05,1.0,100,200000,,20260419,300000,non-interleaved,14711,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,13,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__eps_0p01,2.0,10.554233347011353,5.2771166735056765e-05,0.9985807596548999,0.01,kosarak__F1_200000__alpha_2p0__non_interleaved,100000,,20260419,kosarak,200000,0.00186225,0.9161997399197164,100,0.24,0.24,0.24,300000,398,0.003875,35768,1.155e-05,1.0,100,200000,199,20260419,400000,non-interleaved,14622,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__eps_0p05,2.0,12.118588428395569,6.059294214197785e-05,0.999867022211324,0.05,kosarak__F1_200000__alpha_2p0__non_interleaved,100000,,20260420,kosarak,200000,0.0030001,0.9805559877397877,100,0.07,0.07,0.07,300000,78,0.02215,3476,1.155e-05,1.0,100,200000,39,20260419,400000,non-interleaved,14622,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__eps_0p10,2.0,13.18479004240186,6.592395021200931e-05,0.999869759736324,0.1,kosarak__F1_200000__alpha_2p0__non_interleaved,100000,,20260421,kosarak,200000,0.0037799,0.9948222839139714,100,0.06,0.06,0.06,300000,38,0.048235,2760,1.155e-05,1.0,100,200000,19,20260419,400000,non-interleaved,14622,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__eps_0p01,2.0,761.4412529065792,0.0038072062645328956,415.66150319805695,0.01,kosarak__F1_200000__alpha_2p0__non_interleaved,100000,,20260422,kosarak,200000,0.0019971,1.7207948054120075,100,0.24,0.24,0.24,300000,400,0.00386,59680,0.00384845,384.3566666666666,100,200000,200,20260419,400000,non-interleaved,14622,0.003855,771.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__eps_0p05,2.0,4417.88127479141,0.022089406373957052,2389.940143661052,0.05,kosarak__F1_200000__alpha_2p0__non_interleaved,100000,,20260423,kosarak,200000,0.01914985,14.154314757614927,100,0.07,0.07,0.07,300000,80,0.022145,9704,0.02213845,2210.3083333333334,100,200000,40,20260419,400000,non-interleaved,14622,0.022145,4429.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__eps_0p10,2.0,9626.815346737792,0.04813407673368896,5201.858362032965,0.1,kosarak__F1_200000__alpha_2p0__non_interleaved,100000,,20260424,kosarak,200000,0.044420650000000006,31.939751420478697,100,0.06,0.06,0.06,300000,40,0.0482,5348,0.048188449999999994,4810.966666666667,100,200000,20,20260419,400000,non-interleaved,14622,0.04819500000000001,9639.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__eps_0p01,2.0,346.7160443167829,0.0017335802215839148,188.98886406384386,0.01,kosarak__F1_200000__alpha_2p0__non_interleaved,100000,,20260425,kosarak,200000,0.0016135,1.1214151864467015,100,0.55,0.55,0.55,300000,1360,0.00408,52596,0.0017349000000000002,175.4675,100,200000,,20260419,400000,non-interleaved,14622,0.00178645,357.29,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",0.01,5,20260425,272,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__eps_0p05,2.0,2218.789153330598,0.011093945766652989,1202.1583796375985,0.05,kosarak__F1_200000__alpha_2p0__non_interleaved,100000,,20260426,kosarak,200000,0.01075325,7.350221134362354,100,0.16,0.16,0.16,300000,275,0.020925,12652,0.011099300000000001,1108.6341666666667,100,200000,,20260419,400000,non-interleaved,14622,0.01100145,2200.29,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",0.01,5,20260426,55,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__eps_0p10,2.0,4690.940432225414,0.023454702161127067,2534.7062267094707,0.1,kosarak__F1_200000__alpha_2p0__non_interleaved,100000,,20260427,kosarak,200000,0.023153700000000003,15.809097244727798,100,0.09,0.09,0.09,300000,140,0.0345,7572,0.023319299999999998,2304.8675,100,200000,,20260419,400000,non-interleaved,14622,0.023547099999999998,4709.42,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",0.01,5,20260427,28,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__eps_0p01,2.0,1.2152920257146764,6.076460128573382e-06,0.7536334687979597,0.01,kosarak__F1_200000__alpha_2p0__non_interleaved,100000,,20260428,kosarak,200000,5.35e-06,0.0029950332053222672,100,1.0,1.0,1.0,300000,50000,0.00019,694376,5.45e-06,0.5716666666666667,100,200000,,20260419,400000,non-interleaved,14622,5.4e-06,1.08,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",0.01,5,20260428,10000,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__eps_0p05,2.0,50.16618793598687,0.00025083093967993435,26.45725021182753,0.05,kosarak__F1_200000__alpha_2p0__non_interleaved,100000,,20260429,kosarak,200000,0.00023009999999999998,0.15600066461070197,100,0.52,0.52,0.52,300000,2000,0.006705,54084,0.00020730000000000002,19.813333333333333,100,200000,,20260419,400000,non-interleaved,14622,0.0001839,36.78,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",0.01,5,20260429,400,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__eps_0p10,2.0,165.39782519491177,0.0008269891259745589,90.2110434526072,0.1,kosarak__F1_200000__alpha_2p0__non_interleaved,100000,,20260430,kosarak,200000,0.0007016,0.5336091060876313,100,0.15,0.15,0.15,300000,500,0.043385,20028,0.00081055,80.06333333333333,100,200000,,20260419,400000,non-interleaved,14622,0.00088425,176.85,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",0.01,5,20260430,100,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__eps_0p01,2.0,22.131308986458762,0.00011065654493229381,2.3137113264236313,0.01,kosarak__F1_200000__alpha_2p0__non_interleaved,100000,,20260431,kosarak,200000,0.00168205,1.1568419968837973,100,0.10000000000000002,0.1,0.1,300000,150,0.00791,27322,1.155e-05,1.0,100,200000,,20260419,400000,non-interleaved,14622,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,150,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__eps_0p05,2.0,26.314936397209685,0.00013157468198604842,2.127744624813859,0.05,kosarak__F1_200000__alpha_2p0__non_interleaved,100000,,20260432,kosarak,200000,0.0039569,1.8109650453007597,100,0.09,0.09,0.09,300000,30,0.045675,6674,1.155e-05,1.0,100,200000,,20260419,400000,non-interleaved,14622,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,30,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__eps_0p10,2.0,26.695185337163178,0.0001334759266858159,2.956758994783782,0.1,kosarak__F1_200000__alpha_2p0__non_interleaved,100000,,20260433,kosarak,200000,0.00480435,1.2744651991501252,100,0.06,0.06,0.06,300000,15,0.099055,3646,1.155e-05,1.0,100,200000,,20260419,400000,non-interleaved,14622,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,15,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__eps_0p01,3.0,10.151998357514373,5.075999178757186e-05,0.9990160165607304,0.01,kosarak__F1_200000__alpha_3p0__non_interleaved,200000,,20260419,kosarak,200000,0.00160165,0.8695375459999426,100,0.47,0.47,0.47,400000,598,0.00249,28020,1.145e-05,1.0,100,200000,299,20260419,600000,non-interleaved,14612,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__eps_0p05,3.0,11.66007391185327,5.8300369559266355e-05,0.9997340478835021,0.05,kosarak__F1_200000__alpha_3p0__non_interleaved,200000,,20260420,kosarak,200000,0.0027030500000000002,0.9724744865045202,100,0.20000000000000004,0.2,0.2,400000,118,0.014205,7576,1.145e-05,1.0,100,200000,59,20260419,600000,non-interleaved,14612,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__eps_0p10,3.0,12.487270736381056,6.243635368190528e-05,0.9999031391086051,0.1,kosarak__F1_200000__alpha_3p0__non_interleaved,200000,,20260421,kosarak,200000,0.00330565,0.9859248115493803,100,0.04,0.04,0.04,400000,58,0.030415,4012,1.145e-05,1.0,100,200000,29,20260419,600000,non-interleaved,14612,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__eps_0p01,3.0,484.83869422392553,0.0024241934711196275,266.7977890043544,0.01,kosarak__F1_200000__alpha_3p0__non_interleaved,200000,,20260422,kosarak,200000,0.00087265,0.8201665479837972,100,0.47,0.47,0.47,400000,600,0.00247,70604,0.0024635,246.9091666666667,100,200000,300,20260419,600000,non-interleaved,14612,0.00246995,493.99,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__eps_0p05,3.0,2828.338557350123,0.014141692786750615,1535.4586434108523,0.05,kosarak__F1_200000__alpha_3p0__non_interleaved,200000,,20260423,kosarak,200000,0.011496649999999999,8.72718544518473,100,0.20000000000000004,0.2,0.2,400000,120,0.014195,16824,0.01418855,1421.3666666666666,100,200000,60,20260419,600000,non-interleaved,14612,0.014195,2839.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__eps_0p10,3.0,6070.51101834109,0.030352555091705445,3289.9426048139376,0.1,kosarak__F1_200000__alpha_3p0__non_interleaved,200000,,20260424,kosarak,200000,0.02710905,19.78985522600609,100,0.04,0.04,0.04,400000,60,0.03041,8672,0.030403549999999998,3045.5691666666667,100,200000,30,20260419,600000,non-interleaved,14612,0.03041,6082.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 200000, 'total_insertions': 400000}",,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
