algorithm_variant,algorithm,family,stream_mode,alpha,final_f1_star,num_runs,config_epsilon,config_delta,config_target_logical_size,avg_norm_abs_error,avg_relative_error,avg_memory_usage_bytes,avg_logical_size,avg_hh_f1
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,8.0,500000,1,0.05,,,3.8667875520705706e-05,0.999149603609888,13388.0,318.0,0.32
double_mg__eps_0p05,double_mg,uniform,non-interleaved,1.5,50000,1,0.05,,,2.5278114886731395e-05,0.9997766653182308,3844.0,58.0,0.01
double_mg__eps_0p05,double_mg,uniform,non-interleaved,1.5,100000,1,0.05,,,1.5841400617919673e-05,0.9998125115529852,4404.0,58.0,0.03
double_mg__eps_0p05,double_mg,uniform,non-interleaved,1.5,200000,1,0.05,,,1.155509718274053e-05,0.99996013312071,3892.0,58.0,0.01
double_mg__eps_0p05,double_mg,uniform,non-interleaved,1.5,500000,1,0.05,,,1.0065426581310141e-05,0.999980427945762,3844.0,58.0,0.0
double_mg__eps_0p05,double_mg,uniform,non-interleaved,2.0,50000,1,0.05,,,2.5383287643415574e-05,1.0,2976.0,78.0,0.02
double_mg__eps_0p05,double_mg,uniform,non-interleaved,2.0,100000,1,0.05,,,1.583130164962163e-05,1.0,3416.0,78.0,0.0
double_mg__eps_0p05,double_mg,uniform,non-interleaved,2.0,200000,1,0.05,,,1.1562966132072199e-05,1.0,3000.0,78.0,0.01
double_mg__eps_0p05,double_mg,uniform,non-interleaved,2.0,500000,1,0.05,,,1.0064310946951017e-05,1.0,2976.0,78.0,0.0
double_mg__eps_0p05,double_mg,uniform,non-interleaved,3.0,50000,1,0.05,,,2.5439319894115254e-05,0.9993997318943867,6876.0,118.0,0.03
double_mg__eps_0p05,double_mg,uniform,non-interleaved,3.0,100000,1,0.05,,,1.5835286664554958e-05,0.9998310632456975,7196.0,118.0,0.0
double_mg__eps_0p05,double_mg,uniform,non-interleaved,3.0,200000,1,0.05,,,1.1580703075230208e-05,0.9998105111043084,6876.0,118.0,0.01
double_mg__eps_0p05,double_mg,uniform,non-interleaved,3.0,500000,1,0.05,,,1.0064923953415805e-05,0.9998840563802265,6876.0,118.0,0.01
double_mg__eps_0p05,double_mg,uniform,non-interleaved,4.0,50000,1,0.05,,,2.5496938775510204e-05,0.9993962585034014,5244.0,158.0,0.01
double_mg__eps_0p05,double_mg,uniform,non-interleaved,4.0,100000,1,0.05,,,1.5779092702169626e-05,1.0,5368.0,158.0,0.01
double_mg__eps_0p05,double_mg,uniform,non-interleaved,4.0,200000,1,0.05,,,1.1556017796267405e-05,1.0,5168.0,158.0,0.0
double_mg__eps_0p05,double_mg,uniform,non-interleaved,4.0,500000,1,0.05,,,1.0070797707886442e-05,1.0,5168.0,158.0,0.0
double_mg__eps_0p05,double_mg,uniform,non-interleaved,6.0,50000,1,0.05,,,2.540823589222166e-05,0.9995043213014744,13404.0,238.0,0.01
double_mg__eps_0p05,double_mg,uniform,non-interleaved,6.0,100000,1,0.05,,,1.5797676440369875e-05,0.9994335994098896,13500.0,238.0,0.0
double_mg__eps_0p05,double_mg,uniform,non-interleaved,6.0,200000,1,0.05,,,1.1558287669649258e-05,0.9997472120105123,13404.0,238.0,0.0
double_mg__eps_0p05,double_mg,uniform,non-interleaved,6.0,500000,1,0.05,,,1.0070215015861825e-05,0.999903529478785,13404.0,238.0,0.0
double_mg__eps_0p05,double_mg,uniform,non-interleaved,8.0,50000,1,0.05,,,2.533924724369535e-05,0.9997592193638322,11004.0,318.0,0.0
double_mg__eps_0p05,double_mg,uniform,non-interleaved,8.0,100000,1,0.05,,,1.5806946509347422e-05,0.9993114646927952,9748.0,318.0,0.0
double_mg__eps_0p05,double_mg,uniform,non-interleaved,8.0,200000,1,0.05,,,1.156243134806387e-05,1.0,10016.0,318.0,0.0
double_mg__eps_0p05,double_mg,uniform,non-interleaved,8.0,500000,1,0.05,,,1.0061890529239501e-05,0.999794947823508,9676.0,318.0,0.0
double_mg__eps_0p05,double_mg,zipf,non-interleaved,1.5,50000,1,0.05,,,0.00010521157481459938,0.9995034479554362,6176.0,58.0,0.20999999999999996
double_mg__eps_0p05,double_mg,zipf,non-interleaved,1.5,100000,1,0.05,,,6.397054909961856e-05,0.9997509915480453,4996.0,58.0,0.19
double_mg__eps_0p05,double_mg,zipf,non-interleaved,1.5,200000,1,0.05,,,3.997590961953813e-05,0.9997536949765949,5500.0,58.0,0.15
double_mg__eps_0p05,double_mg,zipf,non-interleaved,1.5,500000,1,0.05,,,2.2622803714859437e-05,0.9999134177636746,6568.0,58.0,0.13
double_mg__eps_0p05,double_mg,zipf,non-interleaved,2.0,50000,1,0.05,,,9.884357704631518e-05,0.9986786861888406,4712.0,78.0,0.16
double_mg__eps_0p05,double_mg,zipf,non-interleaved,2.0,100000,1,0.05,,,5.986189801699717e-05,0.9993493358871561,5668.0,78.0,0.17
double_mg__eps_0p05,double_mg,zipf,non-interleaved,2.0,200000,1,0.05,,,3.78409408346835e-05,0.9996474126919982,4404.0,78.0,0.16
double_mg__eps_0p05,double_mg,zipf,non-interleaved,2.0,500000,1,0.05,,,2.130963476070529e-05,0.9998208256578107,4208.0,78.0,0.18
double_mg__eps_0p05,double_mg,zipf,non-interleaved,3.0,50000,1,0.05,,,8.900747986191024e-05,0.9981996466755058,10028.0,118.0,0.27
double_mg__eps_0p05,double_mg,zipf,non-interleaved,3.0,100000,1,0.05,,,5.4770577314119e-05,0.9991801561545371,12172.0,118.0,0.18
double_mg__eps_0p05,double_mg,zipf,non-interleaved,3.0,200000,1,0.05,,,3.424086378737541e-05,0.9995620765079932,12368.0,118.0,0.15
double_mg__eps_0p05,double_mg,zipf,non-interleaved,3.0,500000,1,0.05,,,1.9524098288168784e-05,0.9996725137714918,12648.0,118.0,0.18
double_mg__eps_0p05,double_mg,zipf,non-interleaved,4.0,50000,1,0.05,,,8.377215925603024e-05,0.9987431910475278,8080.0,158.0,0.27
double_mg__eps_0p05,double_mg,zipf,non-interleaved,4.0,100000,1,0.05,,,5.09314200193679e-05,0.9991393501813868,8136.0,158.0,0.26
double_mg__eps_0p05,double_mg,zipf,non-interleaved,4.0,200000,1,0.05,,,3.215076613354211e-05,0.9990630712227239,8416.0,158.0,0.28
double_mg__eps_0p05,double_mg,zipf,non-interleaved,4.0,500000,1,0.05,,,1.823299620733249e-05,0.9995389937642433,8360.0,158.0,0.31
double_mg__eps_0p05,double_mg,zipf,non-interleaved,6.0,50000,1,0.05,,,7.605052998402787e-05,0.9972192275343387,24876.0,238.0,0.35
double_mg__eps_0p05,double_mg,zipf,non-interleaved,6.0,100000,1,0.05,,,4.629803020934547e-05,0.9978357252833537,24036.0,238.0,0.49
double_mg__eps_0p05,double_mg,zipf,non-interleaved,6.0,200000,1,0.05,,,2.9238712909870288e-05,0.9986398441331353,21044.0,238.0,0.41
double_mg__eps_0p05,double_mg,zipf,non-interleaved,6.0,500000,1,0.05,,,1.6508558074906842e-05,0.9993559429888514,24232.0,238.0,0.34
double_mg__eps_0p05,double_mg,zipf,non-interleaved,8.0,50000,1,0.05,,,6.991733181299886e-05,0.9952384077830698,18164.0,318.0,0.5
double_mg__eps_0p05,double_mg,zipf,non-interleaved,8.0,100000,1,0.05,,,4.306230667255855e-05,0.9968362917338511,18220.0,318.0,0.41999999999999993
double_mg__eps_0p05,double_mg,zipf,non-interleaved,8.0,200000,1,0.05,,,2.757665593765882e-05,0.9984826015347056,16960.0,318.0,0.44
double_mg__eps_0p05,double_mg,zipf,non-interleaved,8.0,500000,1,0.05,,,1.5359376473176404e-05,0.9991375093652832,17856.0,318.0,0.46
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,1.5,50000,1,0.1,,,0.00012219918548685672,0.9998656249625382,2632.0,28.0,0.07
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,1.5,100000,1,0.1,,,9.108897254613902e-05,0.9999327229813052,3240.0,28.0,0.02
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,1.5,200000,1,0.1,,,6.734484399428998e-05,0.9999852718139467,2928.0,28.0,0.03
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,1.5,500000,1,0.1,,,4.8752953918865695e-05,0.9999935363688828,2100.0,28.0,0.03
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,2.0,50000,1,0.1,,,0.00011864132434089516,0.9998272881401331,2156.0,38.0,0.08
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,2.0,100000,1,0.1,,,8.646511627906977e-05,0.9998676731967299,3228.0,38.0,0.07
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,2.0,200000,1,0.1,,,6.592395021200931e-05,0.999869759736324,2760.0,38.0,0.06
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,2.0,500000,1,0.1,,,4.75949442085514e-05,0.999965246431396,2436.0,38.0,0.12
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,3.0,50000,1,0.1,,,0.00011399551904406273,0.9996091205876608,4152.0,58.0,0.10000000000000002
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,3.0,100000,1,0.1,,,8.305714545289361e-05,0.9998666644587393,4180.0,58.0,0.06
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,3.0,200000,1,0.1,,,6.243635368190528e-05,0.9999031391086051,4012.0,58.0,0.04
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,3.0,500000,1,0.1,,,4.4911388670338316e-05,0.9999014500441913,3788.0,58.0,0.04
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,4.0,50000,1,0.1,,,0.0001115046470735996,0.9993926800842953,3616.0,78.0,0.08
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,4.0,100000,1,0.1,,,8.084626620412635e-05,0.9997420509492558,4032.0,78.0,0.10000000000000002
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,4.0,200000,1,0.1,,,6.037197408796454e-05,0.9998037098113293,3868.0,78.0,0.13
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,4.0,500000,1,0.1,,,4.393565683646112e-05,0.9999033757658526,3508.0,78.0,0.05000000000000001
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,6.0,50000,1,0.1,,,0.00010649044427897741,0.9993830860427171,7744.0,118.0,0.16
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,6.0,100000,1,0.1,,,7.748070812528371e-05,0.9993535775905048,8028.0,118.0,0.18
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,6.0,200000,1,0.1,,,5.912587412587413e-05,0.9996821151110907,7128.0,118.0,0.14
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,6.0,500000,1,0.1,,,4.202124520507524e-05,0.999793131298151,6988.0,118.0,0.10000000000000002
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,8.0,50000,1,0.1,,,0.00010556541582150101,0.9995534932307051,7156.0,158.0,0.12
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,8.0,100000,1,0.1,,,7.63643843130085e-05,0.9994928004424245,7188.0,158.0,0.16
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,8.0,200000,1,0.1,,,5.734633812457221e-05,0.9995317871503487,6564.0,158.0,0.18
double_mg__eps_0p10,double_mg,kosarak,non-interleaved,8.0,500000,1,0.1,,,4.1181083067875526e-05,0.9997714068074974,5808.0,158.0,0.20000000000000004
double_mg__eps_0p10,double_mg,uniform,non-interleaved,1.5,50000,1,0.1,,,2.5278114886731395e-05,0.9997766653182308,2352.0,28.0,0.01
double_mg__eps_0p10,double_mg,uniform,non-interleaved,1.5,100000,1,0.1,,,1.584346035015448e-05,0.9999603897647152,2872.0,28.0,0.03
double_mg__eps_0p10,double_mg,uniform,non-interleaved,1.5,200000,1,0.1,,,1.155509718274053e-05,0.99996013312071,2392.0,28.0,0.01
double_mg__eps_0p10,double_mg,uniform,non-interleaved,1.5,500000,1,0.1,,,1.0065426581310141e-05,0.999980427945762,2352.0,28.0,0.0
double_mg__eps_0p10,double_mg,uniform,non-interleaved,2.0,50000,1,0.1,,,2.5383287643415574e-05,1.0,1904.0,38.0,0.02
double_mg__eps_0p10,double_mg,uniform,non-interleaved,2.0,100000,1,0.1,,,1.583130164962163e-05,1.0,2304.0,38.0,0.0
double_mg__eps_0p10,double_mg,uniform,non-interleaved,2.0,200000,1,0.1,,,1.1562966132072199e-05,1.0,1920.0,38.0,0.01
double_mg__eps_0p10,double_mg,uniform,non-interleaved,2.0,500000,1,0.1,,,1.0064310946951017e-05,1.0,1904.0,38.0,0.0
double_mg__eps_0p10,double_mg,uniform,non-interleaved,3.0,50000,1,0.1,,,2.544950111993484e-05,0.999851523790131,3844.0,58.0,0.02
double_mg__eps_0p10,double_mg,uniform,non-interleaved,3.0,100000,1,0.1,,,1.5835286664554958e-05,0.9998310632456975,4124.0,58.0,0.0
double_mg__eps_0p10,double_mg,uniform,non-interleaved,3.0,200000,1,0.1,,,1.1582324665546999e-05,0.9999677612401304,3844.0,58.0,0.01
double_mg__eps_0p10,double_mg,uniform,non-interleaved,3.0,500000,1,0.1,,,1.006552789716851e-05,0.9999615824668419,3844.0,58.0,0.01
double_mg__eps_0p10,double_mg,uniform,non-interleaved,4.0,50000,1,0.1,,,2.5510204081632654e-05,1.0,2976.0,78.0,0.01
double_mg__eps_0p10,double_mg,uniform,non-interleaved,4.0,100000,1,0.1,,,1.5779092702169626e-05,1.0,3136.0,78.0,0.01
double_mg__eps_0p10,double_mg,uniform,non-interleaved,4.0,200000,1,0.1,,,1.1556017796267405e-05,1.0,2976.0,78.0,0.0
double_mg__eps_0p10,double_mg,uniform,non-interleaved,4.0,500000,1,0.1,,,1.0070797707886442e-05,1.0,2976.0,78.0,0.0
double_mg__eps_0p10,double_mg,uniform,non-interleaved,6.0,50000,1,0.1,,,2.540823589222166e-05,0.9995043213014744,6876.0,118.0,0.01
double_mg__eps_0p10,double_mg,uniform,non-interleaved,6.0,100000,1,0.1,,,1.5803840986327355e-05,0.9998287626122921,6964.0,118.0,0.0
double_mg__eps_0p10,double_mg,uniform,non-interleaved,6.0,200000,1,0.1,,,1.1558287669649258e-05,0.9997472120105123,6876.0,118.0,0.0
double_mg__eps_0p10,double_mg,uniform,non-interleaved,6.0,500000,1,0.1,,,1.0070215015861825e-05,0.999903529478785,6876.0,118.0,0.0
double_mg__eps_0p10,double_mg,uniform,non-interleaved,8.0,50000,1,0.1,,,2.533924724369535e-05,0.9997592193638322,5244.0,158.0,0.0
double_mg__eps_0p10,double_mg,uniform,non-interleaved,8.0,100000,1,0.1,,,1.5816278113434347e-05,1.0,5232.0,158.0,0.0
double_mg__eps_0p10,double_mg,uniform,non-interleaved,8.0,200000,1,0.1,,,1.156243134806387e-05,1.0,5168.0,158.0,0.0
double_mg__eps_0p10,double_mg,uniform,non-interleaved,8.0,500000,1,0.1,,,1.0063500689349796e-05,1.0,5168.0,158.0,0.0
double_mg__eps_0p10,double_mg,zipf,non-interleaved,1.5,50000,1,0.1,,,0.00012058164897484368,0.9998360295676214,3140.0,28.0,0.09
double_mg__eps_0p10,double_mg,zipf,non-interleaved,1.5,100000,1,0.1,,,7.342588485762441e-05,0.9998919736374209,3564.0,28.0,0.07
double_mg__eps_0p10,double_mg,zipf,non-interleaved,1.5,200000,1,0.1,,,4.593066400841779e-05,0.9999393203311616,3508.0,28.0,0.08
double_mg__eps_0p10,double_mg,zipf,non-interleaved,1.5,500000,1,0.1,,,2.6025539658634538e-05,0.9999662727303488,3620.0,28.0,0.10000000000000002
double_mg__eps_0p10,double_mg,zipf,non-interleaved,2.0,50000,1,0.1,,,0.0001140984561607923,0.9993559860057629,2912.0,38.0,0.14
double_mg__eps_0p10,double_mg,zipf,non-interleaved,2.0,100000,1,0.1,,,6.938208215297451e-05,0.9997255289787415,3112.0,38.0,0.09
double_mg__eps_0p10,double_mg,zipf,non-interleaved,2.0,200000,1,0.1,,,4.378596569640762e-05,0.9998827743757196,3140.0,38.0,0.07
double_mg__eps_0p10,double_mg,zipf,non-interleaved,2.0,500000,1,0.1,,,2.4667380352644836e-05,0.99994815014438,2492.0,38.0,0.10000000000000002
double_mg__eps_0p10,double_mg,zipf,non-interleaved,3.0,50000,1,0.1,,,0.00010387514384349827,0.9994001279417535,4096.0,58.0,0.12
double_mg__eps_0p10,double_mg,zipf,non-interleaved,3.0,100000,1,0.1,,,6.388206170983998e-05,0.9995594574437466,4236.0,58.0,0.13
double_mg__eps_0p10,double_mg,zipf,non-interleaved,3.0,200000,1,0.1,,,3.9954318936877075e-05,0.9997891086455091,5136.0,58.0,0.08
double_mg__eps_0p10,double_mg,zipf,non-interleaved,3.0,500000,1,0.1,,,2.2762870317731033e-05,0.9998964543852483,6512.0,58.0,0.09
double_mg__eps_0p10,double_mg,zipf,non-interleaved,4.0,50000,1,0.1,,,9.79395524556815e-05,0.9990499658979625,4936.0,78.0,0.23
double_mg__eps_0p10,double_mg,zipf,non-interleaved,4.0,100000,1,0.1,,,5.963729201514218e-05,0.9994000658737706,4824.0,78.0,0.19
double_mg__eps_0p10,double_mg,zipf,non-interleaved,4.0,200000,1,0.1,,,3.773738955374119e-05,0.9995412292578723,5076.0,78.0,0.14
double_mg__eps_0p10,double_mg,zipf,non-interleaved,4.0,500000,1,0.1,,,2.1369658659924147e-05,0.9998814951915503,3928.0,78.0,0.10000000000000002
double_mg__eps_0p10,double_mg,zipf,non-interleaved,6.0,50000,1,0.1,,,8.964135327428488e-05,0.9985215070147091,10196.0,118.0,0.23
double_mg__eps_0p10,double_mg,zipf,non-interleaved,6.0,100000,1,0.1,,,5.4571150958395906e-05,0.9993279833354654,12116.0,118.0,0.24
double_mg__eps_0p10,double_mg,zipf,non-interleaved,6.0,200000,1,0.1,,,3.4409063074096756e-05,0.9993578216141167,10840.0,118.0,0.26
double_mg__eps_0p10,double_mg,zipf,non-interleaved,6.0,500000,1,0.1,,,1.9459925472115204e-05,0.9997512881938468,9776.0,118.0,0.15
double_mg__eps_0p10,double_mg,zipf,non-interleaved,8.0,50000,1,0.1,,,8.274230330672749e-05,0.9979372842782895,8696.0,158.0,0.36
double_mg__eps_0p10,double_mg,zipf,non-interleaved,8.0,100000,1,0.1,,,5.113477684489616e-05,0.9991461911860492,8388.0,158.0,0.26
double_mg__eps_0p10,double_mg,zipf,non-interleaved,8.0,200000,1,0.1,,,3.263397142695804e-05,0.9993185038533468,7660.0,158.0,0.23
double_mg__eps_0p10,double_mg,zipf,non-interleaved,8.0,500000,1,0.1,,,1.8180269650208997e-05,0.999645037163569,8444.0,158.0,0.32
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,1.5,50000,1,0.01,,,0.005202009132420091,164.26511251910256,31964.0,300.0,0.31
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,1.5,100000,1,0.01,,,0.005246763382609494,303.6392672669587,32628.0,300.0,0.14
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,1.5,200000,1,0.01,,,0.005216266739174766,573.0495638077373,35800.0,300.0,0.29
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,1.5,500000,1,0.01,,,0.0052271131350925554,1262.2682192551567,35688.0,300.0,0.29
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,2.0,50000,1,0.01,,,0.0037849147762109136,120.32563425551596,54496.0,400.0,0.28
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,2.0,100000,1,0.01,,,0.0038204221824686938,227.87271543550352,55012.0,400.0,0.33
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,2.0,200000,1,0.01,,,0.0038072062645328956,415.66150319805695,59680.0,400.0,0.24
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,2.0,500000,1,0.01,,,0.0038199047101807053,925.2702951654301,59648.0,400.0,0.31
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,3.0,50000,1,0.01,,,0.002406806074184715,76.67155557489824,55476.0,600.0,0.41
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,3.0,100000,1,0.01,,,0.00242222767329881,145.0202385780214,63404.0,600.0,0.41999999999999993
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,3.0,200000,1,0.01,,,0.0024241934711196275,266.7977890043544,70604.0,600.0,0.47
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,3.0,500000,1,0.01,,,0.002445387293469709,597.6528728096274,70624.0,600.0,0.4000000000000001
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,4.0,50000,1,0.01,,,0.0017287189148455161,55.62710727155375,98124.0,800.0,0.41999999999999993
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,4.0,100000,1,0.01,,,0.0017439729779076137,105.31423764306477,118616.0,800.0,0.49
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,4.0,200000,1,0.01,,,0.0017509359018070237,194.83247388663224,118424.0,800.0,0.49
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,4.0,500000,1,0.01,,,0.0017701381193525967,433.56976839707124,118508.0,800.0,0.41999999999999993
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,6.0,50000,1,0.01,,,0.0010924373293621247,36.150401633947794,110052.0,1200.0,0.61
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,6.0,100000,1,0.01,,,0.001087488878801634,66.26086328820396,140480.0,1200.0,0.7
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,6.0,200000,1,0.01,,,0.001107060513743682,122.28413657773035,140348.0,1200.0,0.69
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,6.0,500000,1,0.01,,,0.0011238543326448313,274.2635540626092,140376.0,1200.0,0.7100000000000001
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,8.0,50000,1,0.01,,,0.0007556186612576065,25.412992646618964,196028.0,1600.0,0.89
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,8.0,100000,1,0.01,,,0.0007695749154401681,47.804040981462215,236260.0,1600.0,0.91
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,8.0,200000,1,0.01,,,0.0007940913757700206,89.45922279519591,236292.0,1600.0,0.89
double_ss__eps_0p01,double_ss,kosarak,non-interleaved,8.0,500000,1,0.01,,,0.0008090138691497182,198.72462166655606,236068.0,1600.0,0.92
double_ss__eps_0p01,double_ss,uniform,non-interleaved,1.5,50000,1,0.01,,,0.006634751719255664,292.6730679443096,32132.0,300.0,0.01
double_ss__eps_0p01,double_ss,uniform,non-interleaved,1.5,100000,1,0.01,,,0.0066541532123900815,510.3444005839681,32684.0,300.0,0.02
double_ss__eps_0p01,double_ss,uniform,non-interleaved,1.5,200000,1,0.01,,,0.006653447271718783,768.5647304175393,36332.0,300.0,0.0
double_ss__eps_0p01,double_ss,uniform,non-interleaved,1.5,500000,1,0.01,,,0.006655935378668922,860.5690012035257,36276.0,300.0,0.0
double_ss__eps_0p01,double_ss,uniform,non-interleaved,2.0,50000,1,0.01,,,0.004954697938877043,218.1518656716418,54720.0,400.0,0.01
double_ss__eps_0p01,double_ss,uniform,non-interleaved,2.0,100000,1,0.01,,,0.004974197194693347,381.91501559383215,55152.0,400.0,0.02
double_ss__eps_0p01,double_ss,uniform,non-interleaved,2.0,200000,1,0.01,,,0.004993426395939087,577.1732679043813,60324.0,400.0,0.01
double_ss__eps_0p01,double_ss,uniform,non-interleaved,2.0,500000,1,0.01,,,0.004987939694648806,643.3656167330515,60292.0,400.0,0.0
double_ss__eps_0p01,double_ss,uniform,non-interleaved,3.0,50000,1,0.01,,,0.0033145433720219914,145.62459699314465,63148.0,600.0,0.01
double_ss__eps_0p01,double_ss,uniform,non-interleaved,3.0,100000,1,0.01,,,0.003314177066835603,254.21945114409402,71804.0,600.0,0.0
double_ss__eps_0p01,double_ss,uniform,non-interleaved,3.0,200000,1,0.01,,,0.0033234122314241034,383.25075322886926,71500.0,600.0,0.0
double_ss__eps_0p01,double_ss,uniform,non-interleaved,3.0,500000,1,0.01,,,0.0033239323180367804,429.1659044291407,71492.0,600.0,0.0
double_ss__eps_0p01,double_ss,uniform,non-interleaved,4.0,50000,1,0.01,,,0.002474509693877551,108.6631768707483,108428.0,800.0,0.02
double_ss__eps_0p01,double_ss,uniform,non-interleaved,4.0,100000,1,0.01,,,0.0024842209072978303,191.24489214489213,119764.0,800.0,0.01
double_ss__eps_0p01,double_ss,uniform,non-interleaved,4.0,200000,1,0.01,,,0.0024834648985959436,287.12423841423754,119572.0,800.0,0.0
double_ss__eps_0p01,double_ss,uniform,non-interleaved,4.0,500000,1,0.01,,,0.0024899292627168996,321.46353568004673,119572.0,800.0,0.0
double_ss__eps_0p01,double_ss,uniform,non-interleaved,6.0,50000,1,0.01,,,0.001634657854600915,71.9460697339434,125256.0,1200.0,0.01
double_ss__eps_0p01,double_ss,uniform,non-interleaved,6.0,100000,1,0.01,,,0.0016541786137674861,127.27054547575769,142076.0,1200.0,0.02
double_ss__eps_0p01,double_ss,uniform,non-interleaved,6.0,200000,1,0.01,,,0.0016534500936394533,190.79913744581236,141972.0,1200.0,0.0
double_ss__eps_0p01,double_ss,uniform,non-interleaved,6.0,500000,1,0.01,,,0.001655932927136311,213.459519814157,141972.0,1200.0,0.01
double_ss__eps_0p01,double_ss,uniform,non-interleaved,8.0,50000,1,0.01,,,0.0012345750855404893,54.44019093482026,215768.0,1600.0,0.0
double_ss__eps_0p01,double_ss,uniform,non-interleaved,8.0,100000,1,0.01,,,0.0012341883086072186,94.8624491243054,238164.0,1600.0,0.0
double_ss__eps_0p01,double_ss,uniform,non-interleaved,8.0,200000,1,0.01,,,0.0012384386670829142,143.20237382096363,238084.0,1600.0,0.0
double_ss__eps_0p01,double_ss,uniform,non-interleaved,8.0,500000,1,0.01,,,0.0012399364993106502,160.26495514478052,238084.0,1600.0,0.0
double_ss__eps_0p01,double_ss,zipf,non-interleaved,1.5,50000,1,0.01,,,0.0032476690417333138,132.6256045821793,28072.0,300.0,0.42999999999999994
double_ss__eps_0p01,double_ss,zipf,non-interleaved,1.5,100000,1,0.01,,,0.0032659850971347468,260.45079820397626,31488.0,300.0,0.49
double_ss__eps_0p01,double_ss,zipf,non-interleaved,1.5,200000,1,0.01,,,0.0032874666334385557,506.52535931510243,31432.0,300.0,0.46
double_ss__eps_0p01,double_ss,zipf,non-interleaved,1.5,500000,1,0.01,,,0.0032984044302208832,1188.6421064821589,34764.0,300.0,0.37
double_ss__eps_0p01,double_ss,zipf,non-interleaved,2.0,50000,1,0.01,,,0.002252519662103117,92.07903432106514,49232.0,400.0,0.52
double_ss__eps_0p01,double_ss,zipf,non-interleaved,2.0,100000,1,0.01,,,0.002259323654390935,180.92541901407765,53880.0,400.0,0.58
double_ss__eps_0p01,double_ss,zipf,non-interleaved,2.0,200000,1,0.01,,,0.0022940938041231354,353.3625420449455,54048.0,400.0,0.49
double_ss__eps_0p01,double_ss,zipf,non-interleaved,2.0,500000,1,0.01,,,0.002301417002518892,829.4902516051826,58612.0,400.0,0.59
double_ss__eps_0p01,double_ss,zipf,non-interleaved,3.0,50000,1,0.01,,,0.0013397008055235902,55.43339938678683,54608.0,600.0,0.72
double_ss__eps_0p01,double_ss,zipf,non-interleaved,3.0,100000,1,0.01,,,0.0013531809742728317,109.11763574189119,61888.0,600.0,0.7
double_ss__eps_0p01,double_ss,zipf,non-interleaved,3.0,200000,1,0.01,,,0.0013767696566998893,213.86143251180866,68860.0,600.0,0.7
double_ss__eps_0p01,double_ss,zipf,non-interleaved,3.0,500000,1,0.01,,,0.0013827749352536165,498.3464657389829,68916.0,600.0,0.69
double_ss__eps_0p01,double_ss,zipf,non-interleaved,4.0,50000,1,0.01,,,0.00090427782621331,37.59741726765909,96136.0,800.0,0.87
double_ss__eps_0p01,double_ss,zipf,non-interleaved,4.0,100000,1,0.01,,,0.0009358781582885817,75.83088994403813,98124.0,800.0,0.85
